Frequenz Impedanz Phase
3.1941760352e+04 1.0000000000e+06 -180.0000000000
3.2043778756e+04 1.0000000000e+06 -180.0000000000
3.2145797159e+04 1.0000000000e+06 -180.0000000000
3.2247815563e+04 1.0000000000e+06 -180.0000000000
3.2349833967e+04 1.0000000000e+06 -180.0000000000
3.2451852370e+04 1.0000000000e+06 -180.0000000000
3.2553870774e+04 1.0000000000e+06 -180.0000000000
3.2655889178e+04 1.0000000000e+06 -180.0000000000
3.2757907582e+04 1.0000000000e+06 -180.0000000000
3.2859925985e+04 1.0000000000e+06 -180.0000000000
3.2961944389e+04 1.0000000000e+06 -180.0000000000
3.3063962793e+04 1.0000000000e+06 -180.0000000000
3.3165981196e+04 1.0000000000e+06 -180.0000000000
3.3267999600e+04 1.0000000000e+06 -180.0000000000
3.3370018004e+04 1.0000000000e+06 -180.0000000000
3.3472036407e+04 1.0000000000e+06 -180.0000000000
3.3574054811e+04 1.0000000000e+06 -180.0000000000
3.3676073215e+04 1.0000000000e+06 -180.0000000000
3.3778091618e+04 1.0000000000e+06 -180.0000000000
3.3880110022e+04 1.0000000000e+06 -180.0000000000
3.3982128426e+04 1.0000000000e+06 -180.0000000000
3.4084146829e+04 1.0000000000e+06 -180.0000000000
3.4186165233e+04 1.0000000000e+06 -180.0000000000
3.4288183637e+04 1.0000000000e+06 -180.0000000000
3.4390202040e+04 1.0000000000e+06 -180.0000000000
3.4492220444e+04 1.0000000000e+06 -180.0000000000
3.4594238848e+04 1.0000000000e+06 -180.0000000000
3.4696257251e+04 1.0000000000e+06 -180.0000000000
3.4798275655e+04 1.0000000000e+06 -180.0000000000
3.4900294059e+04 1.0000000000e+06 -180.0000000000
3.5002312462e+04 1.0000000000e+06 -180.0000000000
3.5104330866e+04 1.0000000000e+06 -180.0000000000
3.5206349270e+04 1.0000000000e+06 -180.0000000000
3.5308367674e+04 1.0000000000e+06 -180.0000000000
3.5410386077e+04 1.0000000000e+06 -180.0000000000
3.5512404481e+04 1.0000000000e+06 -180.0000000000
3.5614422885e+04 1.0000000000e+06 -180.0000000000
3.5716441288e+04 1.0000000000e+06 -180.0000000000
3.5818459692e+04 1.0000000000e+06 -180.0000000000
3.5920478096e+04 1.0000000000e+06 -180.0000000000
3.6022496499e+04 1.0000000000e+06 -180.0000000000
3.6124514903e+04 1.0000000000e+06 -180.0000000000
3.6226533307e+04 1.0000000000e+06 -180.0000000000
3.6328551710e+04 1.0000000000e+06 -180.0000000000
3.6430570114e+04 1.0000000000e+06 -180.0000000000
3.6532588518e+04 1.0000000000e+06 -180.0000000000
3.6634606921e+04 1.0000000000e+06 -180.0000000000
3.6736625325e+04 1.0000000000e+06 -180.0000000000
3.6838643729e+04 1.0000000000e+06 -180.0000000000
3.6940662132e+04 1.0000000000e+06 -180.0000000000
3.7042680536e+04 1.0000000000e+06 -180.0000000000
3.7144698940e+04 1.0000000000e+06 -180.0000000000
3.7246717343e+04 1.0000000000e+06 -180.0000000000
3.7348735747e+04 1.0000000000e+06 -180.0000000000
3.7450754151e+04 1.0000000000e+06 -180.0000000000
3.7552772555e+04 1.0000000000e+06 -180.0000000000
3.7654790958e+04 1.0000000000e+06 -180.0000000000
3.7756809362e+04 1.0000000000e+06 -180.0000000000
3.7858827766e+04 1.0000000000e+06 -180.0000000000
3.7960846169e+04 1.0000000000e+06 -180.0000000000
3.8062864573e+04 1.0000000000e+06 -180.0000000000
3.8164882977e+04 1.0000000000e+06 -180.0000000000
3.8266901380e+04 1.0000000000e+06 -180.0000000000
3.8368919784e+04 1.0000000000e+06 -180.0000000000
3.8470938188e+04 1.0000000000e+06 -180.0000000000
3.8572956591e+04 1.0000000000e+06 -180.0000000000
3.8674974995e+04 1.0000000000e+06 -180.0000000000
3.8776993399e+04 1.0000000000e+06 -180.0000000000
3.8879011802e+04 1.0000000000e+06 -180.0000000000
3.8981030206e+04 1.0000000000e+06 -180.0000000000
3.9083048610e+04 1.0000000000e+06 -180.0000000000
3.9185067013e+04 1.0000000000e+06 -180.0000000000
3.9287085417e+04 1.0000000000e+06 -180.0000000000
3.9389103821e+04 1.0000000000e+06 -180.0000000000
3.9491122224e+04 1.0000000000e+06 -180.0000000000
3.9593140628e+04 1.0000000000e+06 -180.0000000000
3.9695159032e+04 1.0000000000e+06 -180.0000000000
3.9797177435e+04 1.0000000000e+06 -180.0000000000
3.9899195839e+04 1.0000000000e+06 -180.0000000000
4.0001214243e+04 1.0000000000e+06 -180.0000000000
4.0103232647e+04 1.0000000000e+06 -180.0000000000
4.0205251050e+04 1.0000000000e+06 -180.0000000000
4.0307269454e+04 1.0000000000e+06 -180.0000000000
4.0409287858e+04 1.0000000000e+06 -180.0000000000
4.0511306261e+04 1.0000000000e+06 -180.0000000000
4.0613324665e+04 1.0000000000e+06 -180.0000000000
4.0715343069e+04 1.0000000000e+06 -180.0000000000
4.0817361472e+04 1.0000000000e+06 -180.0000000000
4.0919379876e+04 1.0000000000e+06 -180.0000000000
4.1021398280e+04 1.0000000000e+06 -180.0000000000
4.1123416683e+04 1.0000000000e+06 -180.0000000000
4.1225435087e+04 1.0000000000e+06 -180.0000000000
4.1327453491e+04 1.0000000000e+06 -180.0000000000
4.1429471894e+04 1.0000000000e+06 -180.0000000000
4.1531490298e+04 1.0000000000e+06 -180.0000000000
4.1633508702e+04 1.0000000000e+06 -180.0000000000
4.1735527105e+04 1.0000000000e+06 -180.0000000000
4.1837545509e+04 1.0000000000e+06 -180.0000000000
4.1939563913e+04 1.0000000000e+06 -180.0000000000
4.2041582316e+04 1.0000000000e+06 -180.0000000000
4.2143600720e+04 1.0000000000e+06 -180.0000000000
