Frequenz Impedanz Phase
2.9187263453e+04 9.5954590156e+05 -16.3528689937
2.9289281856e+04 9.5927967803e+05 -16.4069583821
2.9391300260e+04 9.5901274822e+05 -16.4610177167
2.9493318664e+04 9.5874511415e+05 -16.5150469265
2.9595337067e+04 9.5847677782e+05 -16.5690459406
2.9697355471e+04 9.5820774126e+05 -16.6230146884
2.9799373875e+04 9.5793800648e+05 -16.6769530997
2.9901392278e+04 9.5766757552e+05 -16.7308611046
3.0003410682e+04 9.5739645040e+05 -16.7847386333
3.0105429086e+04 9.5712463314e+05 -16.8385856167
3.0207447489e+04 9.5685212577e+05 -16.8924019854
3.0309465893e+04 9.5657893033e+05 -16.9461876709
3.0411484297e+04 9.5630504884e+05 -16.9999426046
3.0513502701e+04 9.5603048335e+05 -17.0536667183
3.0615521104e+04 9.5575523589e+05 -17.1073599441
3.0717539508e+04 9.5547930849e+05 -17.1610222144
3.0819557912e+04 9.5520270320e+05 -17.2146534621
3.0921576315e+04 9.5492542207e+05 -17.2682536199
3.1023594719e+04 9.5464746712e+05 -17.3218226213
3.1125613123e+04 9.5436884042e+05 -17.3753603997
3.1227631526e+04 9.5408954400e+05 -17.4288668892
3.1329649930e+04 9.5380957992e+05 -17.4823420238
3.1431668334e+04 9.5352895022e+05 -17.5357857381
3.1533686737e+04 9.5324765696e+05 -17.5891979668
3.1635705141e+04 9.5296570219e+05 -17.6425786449
3.1737723545e+04 9.5268308797e+05 -17.6959277079
3.1839741948e+04 9.5239981634e+05 -17.7492450914
3.1941760352e+04 9.5211588938e+05 -17.8025307313
3.2043778756e+04 9.5183130913e+05 -17.8557845639
3.2145797159e+04 9.5154607765e+05 -17.9090065257
3.2247815563e+04 9.5126019702e+05 -17.9621965536
3.2349833967e+04 9.5097366928e+05 -18.0153545847
3.2451852370e+04 9.5068649651e+05 -18.0684805565
3.2553870774e+04 9.5039868077e+05 -18.1215744066
3.2655889178e+04 9.5011022412e+05 -18.1746360730
3.2757907582e+04 9.4982112864e+05 -18.2276654942
3.2859925985e+04 9.4953139638e+05 -18.2806626087
3.2961944389e+04 9.4924102943e+05 -18.3336273555
3.3063962793e+04 9.4895002984e+05 -18.3865596736
3.3165981196e+04 9.4865839970e+05 -18.4394595027
3.3267999600e+04 9.4836614106e+05 -18.4923267826
3.3370018004e+04 9.4807325602e+05 -18.5451614533
3.3472036407e+04 9.4777974663e+05 -18.5979634551
3.3574054811e+04 9.4748561498e+05 -18.6507327289
3.3676073215e+04 9.4719086314e+05 -18.7034692156
3.3778091618e+04 9.4689549318e+05 -18.7561728565
