Frequenz Impedanz Phase
3.6328551710e+04 4.5288817366e+01 -4.4287435866
3.6430570114e+04 4.5287190810e+01 -4.4164500448
3.6532588518e+04 4.5285577860e+01 -4.4042242639
3.6634606921e+04 4.5283978366e+01 -4.3920656877
3.6736625325e+04 4.5282392178e+01 -4.3799737660
3.6838643729e+04 4.5280819149e+01 -4.3679479547
3.6940662132e+04 4.5279259134e+01 -4.3559877154
3.7042680536e+04 4.5277711990e+01 -4.3440925156
3.7144698940e+04 4.5276177575e+01 -4.3322618286
3.7246717343e+04 4.5274655751e+01 -4.3204951331
3.7348735747e+04 4.5273146379e+01 -4.3087919138
3.7450754151e+04 4.5271649325e+01 -4.2971516604
3.7552772555e+04 4.5270164454e+01 -4.2855738683
3.7654790958e+04 4.5268691636e+01 -4.2740580383
3.7756809362e+04 4.5267230739e+01 -4.2626036764
3.7858827766e+04 4.5265781635e+01 -4.2512102938
3.7960846169e+04 4.5264344199e+01 -4.2398774068
3.8062864573e+04 4.5262918304e+01 -4.2286045369
3.8164882977e+04 4.5261503828e+01 -4.2173912105
3.8266901380e+04 4.5260100650e+01 -4.2062369590
3.8368919784e+04 4.5258708648e+01 -4.1951413188
3.8470938188e+04 4.5257327705e+01 -4.1841038310
3.8572956591e+04 4.5255957704e+01 -4.1731240413
3.8674974995e+04 4.5254598530e+01 -4.1622015004
3.8776993399e+04 4.5253250069e+01 -4.1513357635
3.8879011802e+04 4.5251912208e+01 -4.1405263903
3.8981030206e+04 4.5250584837e+01 -4.1297729451
3.9083048610e+04 4.5249267846e+01 -4.1190749967
3.9185067013e+04 4.5247961128e+01 -4.1084321183
3.9287085417e+04 4.5246664575e+01 -4.0978438874
3.9389103821e+04 4.5245378083e+01 -4.0873098857
3.9491122224e+04 4.5244101548e+01 -4.0768296993
3.9593140628e+04 4.5242834868e+01 -4.0664029185
3.9695159032e+04 4.5241577940e+01 -4.0560291375
3.9797177435e+04 4.5240330666e+01 -4.0457079550
3.9899195839e+04 4.5239092947e+01 -4.0354389732
4.0001214243e+04 4.5237864685e+01 -4.0252217987
4.0103232647e+04 4.5236645784e+01 -4.0150560419
4.0205251050e+04 4.5235436150e+01 -4.0049413170
4.0307269454e+04 4.5234235689e+01 -3.9948772422
4.0409287858e+04 4.5233044307e+01 -3.9848634392
4.0511306261e+04 4.5231861915e+01 -3.9748995339
4.0613324665e+04 4.5230688421e+01 -3.9649851554
4.0715343069e+04 4.5229523737e+01 -3.9551199367
4.0817361472e+04 4.5228367774e+01 -3.9453035145
4.0919379876e+04 4.5227220446e+01 -3.9355355289
4.1021398280e+04 4.5226081667e+01 -3.9258156235
4.1123416683e+04 4.5224951352e+01 -3.9161434454
4.1225435087e+04 4.5223829418e+01 -3.9065186453
4.1327453491e+04 4.5222715782e+01 -3.8969408770
4.1429471894e+04 4.5221610362e+01 -3.8874097979
4.1531490298e+04 4.5220513078e+01 -3.8779250685
4.1633508702e+04 4.5219423850e+01 -3.8684863529
4.1735527105e+04 4.5218342599e+01 -3.8590933180
