Frequenz Impedanz Phase
8.2112302460e+02 4.2281660604e+00 -161.3324202940
8.2512362472e+02 4.2308474384e+00 -161.2232989000
8.2912422484e+02 4.2335417871e+00 -161.1144373981
8.3312482496e+02 4.2362490578e+00 -161.0058341161
8.3712542509e+02 4.2389692024e+00 -160.8974874155
8.4112602521e+02 4.2417021734e+00 -160.7893956911
8.4512662533e+02 4.2444479238e+00 -160.6815573699
8.4912722545e+02 4.2472064071e+00 -160.5739709101
8.5312782557e+02 4.2499775773e+00 -160.4666348008
8.5712842569e+02 4.2527613890e+00 -160.3595475605
8.6112902581e+02 4.2555577973e+00 -160.2527077370
8.6512962593e+02 4.2583667576e+00 -160.1461139061
8.6913022605e+02 4.2611882260e+00 -160.0397646714
8.7313082617e+02 4.2640221589e+00 -159.9336586631
8.7713142629e+02 4.2668685132e+00 -159.8277945377
8.8113202641e+02 4.2697272462e+00 -159.7221709770
8.8513262653e+02 4.2725983156e+00 -159.6167866879
8.8913322665e+02 4.2754816795e+00 -159.5116404014
8.9313382677e+02 4.2783772964e+00 -159.4067308718
8.9713442689e+02 4.2812851252e+00 -159.3020568769
9.0113502701e+02 4.2842051252e+00 -159.1976172166
9.0513562713e+02 4.2871372560e+00 -159.0934107128
9.0913622725e+02 4.2900814775e+00 -158.9894362085
9.1313682737e+02 4.2930377501e+00 -158.8856925677
9.1713742749e+02 4.2960060344e+00 -158.7821786746
9.2113802761e+02 4.2989862914e+00 -158.6788934331
9.2513862773e+02 4.3019784824e+00 -158.5758357665
9.2913922785e+02 4.3049825690e+00 -158.4730046168
9.3313982797e+02 4.3079985130e+00 -158.3703989443
9.3714042809e+02 4.3110262768e+00 -158.2680177272
9.4114102821e+02 4.3140658226e+00 -158.1658599612
9.4514162833e+02 4.3171171134e+00 -158.0639246590
9.4914222845e+02 4.3201801121e+00 -157.9622108497
9.5314282857e+02 4.3232547820e+00 -157.8607175789
9.5714342869e+02 4.3263410866e+00 -157.7594439077
9.6114402881e+02 4.3294389898e+00 -157.6583889128
9.6514462893e+02 4.3325484557e+00 -157.5575516859
9.6914522905e+02 4.3356694484e+00 -157.4569313334
9.7314582917e+02 4.3388019326e+00 -157.3565269757
9.7714642929e+02 4.3419458730e+00 -157.2563377477
9.8114702941e+02 4.3451012345e+00 -157.1563627975
9.8514762953e+02 4.3482679824e+00 -157.0566012866
9.8914822965e+02 4.3514460820e+00 -156.9570523895
9.9314882977e+02 4.3546354991e+00 -156.8577152935
9.9714942989e+02 4.3578361993e+00 -156.7585891982
1.0011500300e+03 4.3610481488e+00 -156.6596733150
1.0051506301e+03 4.3642713138e+00 -156.5609668673
1.0091512302e+03 4.3675056606e+00 -156.4624690902
1.0131518304e+03 4.3707511560e+00 -156.3641792296
1.0171524305e+03 4.3740077665e+00 -156.2660965427
1.0211530306e+03 4.3772754593e+00 -156.1682202971
1.0251536307e+03 4.3805542015e+00 -156.0705497711
1.0291542308e+03 4.3838439603e+00 -155.9730842530
1.0331548310e+03 4.3871447033e+00 -155.8758230411
1.0371554311e+03 4.3904563981e+00 -155.7787654435
1.0411560312e+03 4.3937790125e+00 -155.6819107777
1.0451566313e+03 4.3971125145e+00 -155.5852583705
1.0491572314e+03 4.4004568721e+00 -155.4888075577
1.0531578316e+03 4.4038120538e+00 -155.3925576839
1.0571584317e+03 4.4071780278e+00 -155.2965081024
1.0611590318e+03 4.4105547628e+00 -155.2006581748
1.0651596319e+03 4.4139422275e+00 -155.1050072710
1.0691602320e+03 4.4173403907e+00 -155.0095547690
1.0731608322e+03 4.4207492214e+00 -154.9143000545
1.0771614323e+03 4.4241686889e+00 -154.8192425209
1.0811620324e+03 4.4275987622e+00 -154.7243815690
1.0851626325e+03 4.4310394109e+00 -154.6297166071
1.0891632326e+03 4.4344906044e+00 -154.5352470504
1.0931638328e+03 4.4379523125e+00 -154.4409723211
1.0971644329e+03 4.4414245049e+00 -154.3468918484
1.1011650330e+03 4.4449071514e+00 -154.2530050678
1.1051656331e+03 4.4484002222e+00 -154.1593114217
1.1091662332e+03 4.4519036874e+00 -154.0658103584
1.1131668334e+03 4.4554175171e+00 -153.9725013327
1.1171674335e+03 4.4589416819e+00 -153.8793838052
1.1211680336e+03 4.4624761522e+00 -153.7864572427
1.1251686337e+03 4.4660208986e+00 -153.6937211176
1.1291692338e+03 4.4695758917e+00 -153.6011749077
1.1331698340e+03 4.4731411025e+00 -153.5088180967
1.1371704341e+03 4.4767165019e+00 -153.4166501735
1.1411710342e+03 4.4803020608e+00 -153.3246706322
1.1451716343e+03 4.4838977504e+00 -153.2328789720
1.1491722344e+03 4.4875035420e+00 -153.1412746972
1.1531728346e+03 4.4911194069e+00 -153.0498573170
1.1571734347e+03 4.4947453165e+00 -152.9586263453
1.1611740348e+03 4.4983812423e+00 -152.8675813008
1.1651746349e+03 4.5020271561e+00 -152.7767217065
1.1691752350e+03 4.5056830295e+00 -152.6860470902
1.1731758352e+03 4.5093488343e+00 -152.5955569837
1.1771764353e+03 4.5130245425e+00 -152.5052509233
