Frequenz Impedanz Phase
3.4288183637e+04 2.6137479064e+01 -5.5852416942
3.4390202040e+04 2.6136232290e+01 -5.5689262079
3.4492220444e+04 2.6134996487e+01 -5.5527050302
3.4594238848e+04 2.6133771525e+01 -5.5365773522
3.4696257251e+04 2.6132557281e+01 -5.5205423740
3.4798275655e+04 2.6131353627e+01 -5.5045993050
3.4900294059e+04 2.6130160443e+01 -5.4887473633
3.5002312462e+04 2.6128977608e+01 -5.4729857759
3.5104330866e+04 2.6127805001e+01 -5.4573137783
3.5206349270e+04 2.6126642506e+01 -5.4417306147
3.5308367674e+04 2.6125490007e+01 -5.4262355375
3.5410386077e+04 2.6124347390e+01 -5.4108278076
3.5512404481e+04 2.6123214543e+01 -5.3955066941
3.5614422885e+04 2.6122091354e+01 -5.3802714739
3.5716441288e+04 2.6120977714e+01 -5.3651214322
3.5818459692e+04 2.6119873516e+01 -5.3500558618
3.5920478096e+04 2.6118778653e+01 -5.3350740634
3.6022496499e+04 2.6117693020e+01 -5.3201753452
3.6124514903e+04 2.6116616515e+01 -5.3053590231
3.6226533307e+04 2.6115549035e+01 -5.2906244202
3.6328551710e+04 2.6114490479e+01 -5.2759708673
3.6430570114e+04 2.6113440750e+01 -5.2613977021
3.6532588518e+04 2.6112399748e+01 -5.2469042696
3.6634606921e+04 2.6111367378e+01 -5.2324899218
3.6736625325e+04 2.6110343545e+01 -5.2181540176
3.6838643729e+04 2.6109328155e+01 -5.2038959230
3.6940662132e+04 2.6108321115e+01 -5.1897150105
3.7042680536e+04 2.6107322335e+01 -5.1756106593
3.7144698940e+04 2.6106331724e+01 -5.1615822553
3.7246717343e+04 2.6105349193e+01 -5.1476291910
3.7348735747e+04 2.6104374656e+01 -5.1337508650
3.7450754151e+04 2.6103408026e+01 -5.1199466826
3.7552772555e+04 2.6102449217e+01 -5.1062160550
3.7654790958e+04 2.6101498146e+01 -5.0925583999
3.7756809362e+04 2.6100554729e+01 -5.0789731409
3.7858827766e+04 2.6099618886e+01 -5.0654597076
3.7960846169e+04 2.6098690534e+01 -5.0520175356
3.8062864573e+04 2.6097769596e+01 -5.0386460664
3.8164882977e+04 2.6096855991e+01 -5.0253447472
3.8266901380e+04 2.6095949642e+01 -5.0121130310
3.8368919784e+04 2.6095050473e+01 -4.9989503762
3.8470938188e+04 2.6094158408e+01 -4.9858562472
3.8572956591e+04 2.6093273374e+01 -4.9728301134
3.8674974995e+04 2.6092395295e+01 -4.9598714500
3.8776993399e+04 2.6091524100e+01 -4.9469797373
3.8879011802e+04 2.6090659716e+01 -4.9341544611
3.8981030206e+04 2.6089802074e+01 -4.9213951123
3.9083048610e+04 2.6088951104e+01 -4.9087011869
3.9185067013e+04 2.6088106735e+01 -4.8960721861
3.9287085417e+04 2.6087268901e+01 -4.8835076162
3.9389103821e+04 2.6086437534e+01 -4.8710069883
3.9491122224e+04 2.6085612569e+01 -4.8585698183
3.9593140628e+04 2.6084793938e+01 -4.8461956273
3.9695159032e+04 2.6083981579e+01 -4.8338839410
3.9797177435e+04 2.6083175426e+01 -4.8216342896
3.9899195839e+04 2.6082375417e+01 -4.8094462083
4.0001214243e+04 2.6081581491e+01 -4.7973192368
4.0103232647e+04 2.6080793584e+01 -4.7852529192
4.0205251050e+04 2.6080011638e+01 -4.7732468044
4.0307269454e+04 2.6079235591e+01 -4.7613004453
4.0409287858e+04 2.6078465385e+01 -4.7494133997
4.0511306261e+04 2.6077700962e+01 -4.7375852294
4.0613324665e+04 2.6076942263e+01 -4.7258155005
4.0715343069e+04 2.6076189232e+01 -4.7141037834
4.0817361472e+04 2.6075441813e+01 -4.7024496526
4.0919379876e+04 2.6074699949e+01 -4.6908526869
4.1021398280e+04 2.6073963587e+01 -4.6793124690
4.1123416683e+04 2.6073232671e+01 -4.6678285857
4.1225435087e+04 2.6072507149e+01 -4.6564006277
4.1327453491e+04 2.6071786967e+01 -4.6450281898
4.1429471894e+04 2.6071072074e+01 -4.6337108705
4.1531490298e+04 2.6070362417e+01 -4.6224482723
4.1633508702e+04 2.6069657947e+01 -4.6112400014
4.1735527105e+04 2.6068958611e+01 -4.6000856677
4.1837545509e+04 2.6068264361e+01 -4.5889848849
4.1939563913e+04 2.6067575148e+01 -4.5779372704
4.2041582316e+04 2.6066890922e+01 -4.5669424450
4.2143600720e+04 2.6066211637e+01 -4.5560000334
4.2245619124e+04 2.6065537244e+01 -4.5451096635
4.2347637528e+04 2.6064867697e+01 -4.5342709669
4.2449655931e+04 2.6064202950e+01 -4.5234835786
4.2551674335e+04 2.6063542957e+01 -4.5127471371
4.2653692739e+04 2.6062887672e+01 -4.5020612840
4.2755711142e+04 2.6062237051e+01 -4.4914256646
4.2857729546e+04 2.6061591050e+01 -4.4808399272
4.2959747950e+04 2.6060949625e+01 -4.4703037235
4.3061766353e+04 2.6060312734e+01 -4.4598167084
4.3163784757e+04 2.6059680333e+01 -4.4493785399
4.3265803161e+04 2.6059052381e+01 -4.4389888793
4.3367821564e+04 2.6058428836e+01 -4.4286473908
4.3469839968e+04 2.6057809657e+01 -4.4183537420
4.3571858372e+04 2.6057194804e+01 -4.4081076031
4.3673876775e+04 2.6056584235e+01 -4.3979086477
4.3775895179e+04 2.6055977912e+01 -4.3877565522
4.3877913583e+04 2.6055375795e+01 -4.3776509959
4.3979931986e+04 2.6054777846e+01 -4.3675916610
4.4081950390e+04 2.6054184026e+01 -4.3575782328
4.4183968794e+04 2.6053594297e+01 -4.3476103991
4.4285987197e+04 2.6053008621e+01 -4.3376878508
4.4388005601e+04 2.6052426963e+01 -4.3278102813
4.4490024005e+04 2.6051849285e+01 -4.3179773871
4.4592042408e+04 2.6051275550e+01 -4.3081888670
4.4694060812e+04 2.6050705724e+01 -4.2984444228
4.4796079216e+04 2.6050139771e+01 -4.2887437589
4.4898097620e+04 2.6049577655e+01 -4.2790865822
4.5000116023e+04 2.6049019343e+01 -4.2694726022
4.5102134427e+04 2.6048464800e+01 -4.2599015312
4.5204152831e+04 2.6047913991e+01 -4.2503730839
4.5306171234e+04 2.6047366885e+01 -4.2408869773
4.5408189638e+04 2.6046823448e+01 -4.2314429312
4.5510208042e+04 2.6046283646e+01 -4.2220406677
4.5612226445e+04 2.6045747448e+01 -4.2126799114
4.5714244849e+04 2.6045214822e+01 -4.2033603893
4.5816263253e+04 2.6044685736e+01 -4.1940818307
4.5918281656e+04 2.6044160159e+01 -4.1848439673
4.6020300060e+04 2.6043638059e+01 -4.1756465332
4.6122318464e+04 2.6043119407e+01 -4.1664892646
4.6224336867e+04 2.6042604172e+01 -4.1573719002
4.6326355271e+04 2.6042092324e+01 -4.1482941809
4.6428373675e+04 2.6041583834e+01 -4.1392558497
4.6530392078e+04 2.6041078672e+01 -4.1302566519
4.6632410482e+04 2.6040576809e+01 -4.1212963351
4.6734428886e+04 2.6040078216e+01 -4.1123746488
4.6836447289e+04 2.6039582867e+01 -4.1034913449
4.6938465693e+04 2.6039090731e+01 -4.0946461772
4.7040484097e+04 2.6038601782e+01 -4.0858389016
4.7142502500e+04 2.6038115992e+01 -4.0770692764
4.7244520904e+04 2.6037633334e+01 -4.0683370614
4.7346539308e+04 2.6037153782e+01 -4.0596420189
4.7448557712e+04 2.6036677308e+01 -4.0509839130
4.7550576115e+04 2.6036203886e+01 -4.0423625097
4.7652594519e+04 2.6035733490e+01 -4.0337775773
4.7754612923e+04 2.6035266096e+01 -4.0252288855
4.7856631326e+04 2.6034801676e+01 -4.0167162065
4.7958649730e+04 2.6034340207e+01 -4.0082393139
4.8060668134e+04 2.6033881662e+01 -3.9997979836
4.8162686537e+04 2.6033426018e+01 -3.9913919932
4.8264704941e+04 2.6032973250e+01 -3.9830211219
4.8366723345e+04 2.6032523335e+01 -3.9746851512
4.8468741748e+04 2.6032076247e+01 -3.9663838639
4.8570760152e+04 2.6031631963e+01 -3.9581170451
4.8672778556e+04 2.6031190461e+01 -3.9498844812
4.8774796959e+04 2.6030751716e+01 -3.9416859606
4.8876815363e+04 2.6030315707e+01 -3.9335212735
4.8978833767e+04 2.6029882409e+01 -3.9253902116
4.9080852170e+04 2.6029451802e+01 -3.9172925685
4.9182870574e+04 2.6029023863e+01 -3.9092281392
4.9284888978e+04 2.6028598569e+01 -3.9011967208
4.9386907381e+04 2.6028175899e+01 -3.8931981116
