Frequenz Impedanz Phase
1.1946153231e+04 9.9999999618e-04 179.9956993848
1.2048171634e+04 9.9999999613e-04 179.9956626582
1.2150190038e+04 9.9999999609e-04 179.9956259316
1.2252208442e+04 9.9999999604e-04 179.9955892050
1.2354226845e+04 9.9999999599e-04 179.9955524783
1.2456245249e+04 9.9999999594e-04 179.9955157517
1.2558263653e+04 9.9999999589e-04 179.9954790251
1.2660282056e+04 9.9999999584e-04 179.9954422985
1.2762300460e+04 9.9999999578e-04 179.9954055718
1.2864318864e+04 9.9999999573e-04 179.9953688452
1.2966337267e+04 9.9999999568e-04 179.9953321186
1.3068355671e+04 9.9999999563e-04 179.9952953920
1.3170374075e+04 9.9999999558e-04 179.9952586653
1.3272392478e+04 9.9999999552e-04 179.9952219387
1.3374410882e+04 9.9999999547e-04 179.9951852121
1.3476429286e+04 9.9999999542e-04 179.9951484855
1.3578447690e+04 9.9999999536e-04 179.9951117588
1.3680466093e+04 9.9999999531e-04 179.9950750322
1.3782484497e+04 9.9999999525e-04 179.9950383056
1.3884502901e+04 9.9999999519e-04 179.9950015790
1.3986521304e+04 9.9999999514e-04 179.9949648523
1.4088539708e+04 9.9999999508e-04 179.9949281257
1.4190558112e+04 9.9999999503e-04 179.9948913991
1.4292576515e+04 9.9999999497e-04 179.9948546725
1.4394594919e+04 9.9999999491e-04 179.9948179458
1.4496613323e+04 9.9999999485e-04 179.9947812192
1.4598631726e+04 9.9999999479e-04 179.9947444926
1.4700650130e+04 9.9999999473e-04 179.9947077660
1.4802668534e+04 9.9999999467e-04 179.9946710393
1.4904686937e+04 9.9999999461e-04 179.9946343127
1.5006705341e+04 9.9999999455e-04 179.9945975861
1.5108723745e+04 9.9999999449e-04 179.9945608595
1.5210742148e+04 9.9999999443e-04 179.9945241328
1.5312760552e+04 9.9999999437e-04 179.9944874062
1.5414778956e+04 9.9999999431e-04 179.9944506796
1.5516797359e+04 9.9999999425e-04 179.9944139530
1.5618815763e+04 9.9999999418e-04 179.9943772263
1.5720834167e+04 9.9999999412e-04 179.9943404997
1.5822852571e+04 9.9999999406e-04 179.9943037731
1.5924870974e+04 9.9999999399e-04 179.9942670465
1.6026889378e+04 9.9999999393e-04 179.9942303198
1.6128907782e+04 9.9999999387e-04 179.9941935932
1.6230926185e+04 9.9999999380e-04 179.9941568666
1.6332944589e+04 9.9999999373e-04 179.9941201400
1.6434962993e+04 9.9999999367e-04 179.9940834133
1.6536981396e+04 9.9999999360e-04 179.9940466867
1.6638999800e+04 9.9999999354e-04 179.9940099601
1.6741018204e+04 9.9999999347e-04 179.9939732335
1.6843036607e+04 9.9999999340e-04 179.9939365069
1.6945055011e+04 9.9999999333e-04 179.9938997802
1.7047073415e+04 9.9999999326e-04 179.9938630536
1.7149091818e+04 9.9999999319e-04 179.9938263270
1.7251110222e+04 9.9999999313e-04 179.9937896004
1.7353128626e+04 9.9999999306e-04 179.9937528737
1.7455147029e+04 9.9999999299e-04 179.9937161471
1.7557165433e+04 9.9999999292e-04 179.9936794205
1.7659183837e+04 9.9999999284e-04 179.9936426939
1.7761202240e+04 9.9999999277e-04 179.9936059672
1.7863220644e+04 9.9999999270e-04 179.9935692406
1.7965239048e+04 9.9999999263e-04 179.9935325140
1.8067257451e+04 9.9999999256e-04 179.9934957874
1.8169275855e+04 9.9999999248e-04 179.9934590607
1.8271294259e+04 9.9999999241e-04 179.9934223341
1.8373312663e+04 9.9999999234e-04 179.9933856075
