Freq.	V(n001)/I(V1)
8.85619743948775e+04	-2.59390499622838e+01,9.85889750934146e-01
8.86639927985582e+04	-2.59390197834845e+01,9.84755769518836e-01
8.87660112022390e+04	-2.59389897086539e+01,9.83624393282888e-01
8.88680296059197e+04	-2.59389597373152e+01,9.82495613260457e-01
8.89700480096004e+04	-2.59389298689940e+01,9.81369420527039e-01
8.90720664132812e+04	-2.59389001032189e+01,9.80245806198794e-01
8.91740848169619e+04	-2.59388704395208e+01,9.79124761432447e-01
8.92761032206426e+04	-2.59388408774338e+01,9.78006277425364e-01
8.93781216243234e+04	-2.59388114164942e+01,9.76890345414861e-01
8.94801400280041e+04	-2.59387820562411e+01,9.75776956678194e-01
8.95821584316848e+04	-2.59387527962163e+01,9.74666102532472e-01
8.96841768353656e+04	-2.59387236359641e+01,9.73557774334055e-01
8.97861952390463e+04	-2.59386945750315e+01,9.72451963478758e-01
8.98882136427270e+04	-2.59386656129680e+01,9.71348661401247e-01
8.99902320464078e+04	-2.59386367493255e+01,9.70247859575181e-01
9.00922504500885e+04	-2.59386079836587e+01,9.69149549512520e-01
9.01942688537692e+04	-2.59385793155247e+01,9.68053722764047e-01
9.02962872574500e+04	-2.59385507444830e+01,9.66960370918157e-01
9.03983056611307e+04	-2.59385222700958e+01,9.65869485601742e-01
9.05003240648114e+04	-2.59384938919276e+01,9.64781058478840e-01
9.06023424684922e+04	-2.59384656095454e+01,9.63695081251520e-01
9.07043608721729e+04	-2.59384374225186e+01,9.62611545658749e-01
9.08063792758536e+04	-2.59384093304191e+01,9.61530443476983e-01
9.09083976795344e+04	-2.59383813328210e+01,9.60451766519109e-01
9.10104160832151e+04	-2.59383534293011e+01,9.59375506635108e-01
9.11124344868958e+04	-2.59383256194384e+01,9.58301655711073e-01
9.12144528905766e+04	-2.59382979028141e+01,9.57230205669579e-01
9.13164712942573e+04	-2.59382702790120e+01,9.56161148469512e-01
9.14184896979380e+04	-2.59382427476181e+01,9.55094476104952e-01
9.15205081016188e+04	-2.59382153082207e+01,9.54030180606275e-01
9.16225265052995e+04	-2.59381879604103e+01,9.52968254039029e-01
9.17245449089802e+04	-2.59381607037799e+01,9.51908688503995e-01
9.18265633126610e+04	-2.59381335379247e+01,9.50851476137180e-01
9.19285817163417e+04	-2.59381064624419e+01,9.49796609109511e-01
9.20306001200224e+04	-2.59380794769312e+01,9.48744079626372e-01
9.21326185237032e+04	-2.59380525809944e+01,9.47693879927901e-01
9.22346369273839e+04	-2.59380257742356e+01,9.46646002288229e-01
9.23366553310646e+04	-2.59379990562610e+01,9.45600439015923e-01
9.24386737347454e+04	-2.59379724266788e+01,9.44557182453225e-01
9.25406921384261e+04	-2.59379458850998e+01,9.43516224976425e-01
9.26427105421068e+04	-2.59379194311365e+01,9.42477558995023e-01
9.27447289457876e+04	-2.59378930644038e+01,9.41441176952025e-01
9.28467473494683e+04	-2.59378667845186e+01,9.40407071323706e-01
9.29487657531490e+04	-2.59378405910999e+01,9.39375234619231e-01
9.30507841568298e+04	-2.59378144837688e+01,9.38345659380721e-01
9.31528025605105e+04	-2.59377884621485e+01,9.37318338182798e-01
9.32548209641912e+04	-2.59377625258643e+01,9.36293263632571e-01
9.33568393678720e+04	-2.59377366745435e+01,9.35270428369563e-01
9.34588577715527e+04	-2.59377109078153e+01,9.34249825065246e-01
9.35608761752334e+04	-2.59376852253111e+01,9.33231446423188e-01
9.36628945789142e+04	-2.59376596266642e+01,9.32215285178518e-01
9.37649129825949e+04	-2.59376341115101e+01,9.31201334098148e-01
9.38669313862756e+04	-2.59376086794860e+01,9.30189585980461e-01
9.39689497899564e+04	-2.59375833302312e+01,9.29180033654708e-01
9.40709681936371e+04	-2.59375580633869e+01,9.28172669981822e-01
9.41729865973178e+04	-2.59375328785963e+01,9.27167487852994e-01
9.42750050009986e+04	-2.59375077755046e+01,9.26164480190780e-01
9.43770234046793e+04	-2.59374827537588e+01,9.25163639947755e-01
9.44790418083600e+04	-2.59374578130077e+01,9.24164960107250e-01
9.45810602120408e+04	-2.59374329529023e+01,9.23168433682746e-01
9.46830786157215e+04	-2.59374081730952e+01,9.22174053717871e-01
9.47850970194022e+04	-2.59373834732409e+01,9.21181813286163e-01
9.48871154230830e+04	-2.59373588529960e+01,9.20191705490844e-01
9.49891338267637e+04	-2.59373343120187e+01,9.19203723464811e-01
9.50911522304444e+04	-2.59373098499691e+01,9.18217860370406e-01
9.51931706341252e+04	-2.59372854665091e+01,9.17234109399106e-01
9.52951890378059e+04	-2.59372611613025e+01,9.16252463771896e-01
9.53972074414866e+04	-2.59372369340147e+01,9.15272916738437e-01
9.54992258451674e+04	-2.59372127843131e+01,9.14295461577210e-01
9.56012442488481e+04	-2.59371887118667e+01,9.13320091595357e-01
9.57032626525288e+04	-2.59371647163465e+01,9.12346800128829e-01
9.58052810562096e+04	-2.59371407974250e+01,9.11375580541479e-01
9.59072994598903e+04	-2.59371169547765e+01,9.10406426225805e-01
9.60093178635710e+04	-2.59370931880771e+01,9.09439330602193e-01
9.61113362672518e+04	-2.59370694970046e+01,9.08474287118839e-01
9.62133546709325e+04	-2.59370458812385e+01,9.07511289251821e-01
9.63153730746132e+04	-2.59370223404600e+01,9.06550330504859e-01
9.64173914782940e+04	-2.59369988743519e+01,9.05591404408943e-01
9.65194098819747e+04	-2.59369754825989e+01,9.04634504522774e-01
9.66214282856554e+04	-2.59369521648870e+01,9.03679624431859e-01
9.67234466893362e+04	-2.59369289209042e+01,9.02726757749103e-01
9.68254650930169e+04	-2.59369057503399e+01,9.01775898113910e-01
9.69274834966976e+04	-2.59368826528854e+01,9.00827039192623e-01
9.70295019003784e+04	-2.59368596282334e+01,8.99880174678440e-01
9.71315203040591e+04	-2.59368366760782e+01,8.98935298290742e-01
9.72335387077398e+04	-2.59368137961158e+01,8.97992403775159e-01
9.73355571114206e+04	-2.59367909880439e+01,8.97051484903937e-01
9.74375755151013e+04	-2.59367682515614e+01,8.96112535474887e-01
9.75395939187820e+04	-2.59367455863693e+01,8.95175549312277e-01
9.76416123224628e+04	-2.59367229921697e+01,8.94240520265706e-01
9.77436307261435e+04	-2.59367004686665e+01,8.93307442210618e-01
9.78456491298242e+04	-2.59366780155651e+01,8.92376309048001e-01
9.79476675335050e+04	-2.59366556325723e+01,8.91447114704458e-01
9.80496859371857e+04	-2.59366333193967e+01,8.90519853131149e-01
9.81517043408664e+04	-2.59366110757482e+01,8.89594518305138e-01
9.82537227445472e+04	-2.59365889013381e+01,8.88671104228112e-01
9.83557411482279e+04	-2.59365667958796e+01,8.87749604926677e-01
9.84577595519086e+04	-2.59365447590870e+01,8.86830014452130e-01
9.85597779555894e+04	-2.59365227906761e+01,8.85912326880525e-01
9.86617963592701e+04	-2.59365008903646e+01,8.84996536312298e-01
9.87638147629508e+04	-2.59364790578710e+01,8.84082636872184e-01
9.88658331666316e+04	-2.59364572929158e+01,8.83170622709290e-01
9.89678515703123e+04	-2.59364355952206e+01,8.82260487996712e-01
9.90698699739930e+04	-2.59364139645087e+01,8.81352226931684e-01
9.91718883776738e+04	-2.59363924005045e+01,8.80445833735123e-01
9.92739067813545e+04	-2.59363709029342e+01,8.79541302651774e-01
9.93759251850352e+04	-2.59363494715251e+01,8.78638627949903e-01
9.94779435887160e+04	-2.59363281060060e+01,8.77737803921524e-01
9.95799619923967e+04	-2.59363068061071e+01,8.76838824881710e-01
9.96819803960774e+04	-2.59362855715599e+01,8.75941685169125e-01
9.97839987997582e+04	-2.59362644020975e+01,8.75046379145114e-01
9.98860172034389e+04	-2.59362432974540e+01,8.74152901194520e-01
9.99880356071196e+04	-2.59362222573652e+01,8.73261245724787e-01
1.00090054010800e+05	-2.59362012815681e+01,8.72371407166327e-01
1.00192072414481e+05	-2.59361803698009e+01,8.71483379971994e-01
1.00294090818162e+05	-2.59361595218035e+01,8.70597158617373e-01
1.00396109221843e+05	-2.59361387373167e+01,8.69712737600485e-01
1.00498127625523e+05	-2.59361180160828e+01,8.68830111441625e-01
1.00600146029204e+05	-2.59360973578455e+01,8.67949274683292e-01
1.00702164432885e+05	-2.59360767623497e+01,8.67070221890098e-01
1.00804182836565e+05	-2.59360562293416e+01,8.66192947648702e-01
1.00906201240246e+05	-2.59360357585686e+01,8.65317446567570e-01
1.01008219643927e+05	-2.59360153497795e+01,8.64443713276831e-01
1.01110238047608e+05	-2.59359950027244e+01,8.63571742428565e-01
1.01212256451288e+05	-2.59359747171545e+01,8.62701528696202e-01
1.01314274854969e+05	-2.59359544928223e+01,8.61833066774523e-01
1.01416293258650e+05	-2.59359343294817e+01,8.60966351379947e-01
1.01518311662331e+05	-2.59359142268875e+01,8.60101377249639e-01
1.01620330066011e+05	-2.59358941847961e+01,8.59238139142543e-01
1.01722348469692e+05	-2.59358742029650e+01,8.58376631837965e-01
1.01824366873373e+05	-2.59358542811527e+01,8.57516850136463e-01
1.01926385277054e+05	-2.59358344191193e+01,8.56658788859321e-01
1.02028403680734e+05	-2.59358146166257e+01,8.55802442848618e-01
1.02130422084415e+05	-2.59357948734342e+01,8.54947806966852e-01
1.02232440488096e+05	-2.59357751893084e+01,8.54094876097088e-01
1.02334458891776e+05	-2.59357555640127e+01,8.53243645142947e-01
1.02436477295457e+05	-2.59357359973131e+01,8.52394109027939e-01
1.02538495699138e+05	-2.59357164889765e+01,8.51546262696348e-01
1.02640514102819e+05	-2.59356970387711e+01,8.50700101111890e-01
1.02742532506499e+05	-2.59356776464661e+01,8.49855619258821e-01
1.02844550910180e+05	-2.59356583118319e+01,8.49012812140900e-01
1.02946569313861e+05	-2.59356390346401e+01,8.48171674782045e-01
1.03048587717542e+05	-2.59356198146634e+01,8.47332202225367e-01
1.03150606121222e+05	-2.59356006516756e+01,8.46494389534061e-01
1.03252624524903e+05	-2.59355815454517e+01,8.45658231790575e-01
1.03354642928584e+05	-2.59355624957676e+01,8.44823724096839e-01
1.03456661332265e+05	-2.59355435024006e+01,8.43990861574033e-01
1.03558679735945e+05	-2.59355245651288e+01,8.43159639362508e-01
1.03660698139626e+05	-2.59355056837316e+01,8.42330052621935e-01
1.03762716543307e+05	-2.59354868579894e+01,8.41502096530925e-01
1.03864734946987e+05	-2.59354680876837e+01,8.40675766286727e-01
1.03966753350668e+05	-2.59354493725971e+01,8.39851057105752e-01
1.04068771754349e+05	-2.59354307125131e+01,8.39027964223192e-01
1.04170790158030e+05	-2.59354121072165e+01,8.38206482892790e-01
1.04272808561710e+05	-2.59353935564930e+01,8.37386608386695e-01
1.04374826965391e+05	-2.59353750601294e+01,8.36568335995677e-01
1.04476845369072e+05	-2.59353566179136e+01,8.35751661029051e-01
1.04578863772753e+05	-2.59353382296343e+01,8.34936578814074e-01
1.04680882176433e+05	-2.59353198950815e+01,8.34123084696543e-01
1.04782900580114e+05	-2.59353016140461e+01,8.33311174040118e-01
1.04884918983795e+05	-2.59352833863200e+01,8.32500842226542e-01
1.04986937387476e+05	-2.59352652116961e+01,8.31692084655638e-01
1.05088955791156e+05	-2.59352470899684e+01,8.30884896744935e-01
1.05190974194837e+05	-2.59352290209318e+01,8.30079273929736e-01
1.05292992598518e+05	-2.59352110043823e+01,8.29275211663192e-01
1.05395011002198e+05	-2.59351930401168e+01,8.28472705415773e-01
1.05497029405879e+05	-2.59351751279331e+01,8.27671750675646e-01
1.05599047809560e+05	-2.59351572676302e+01,8.26872342948364e-01
1.05701066213241e+05	-2.59351394590078e+01,8.26074477756868e-01
1.05803084616921e+05	-2.59351217018669e+01,8.25278150641261e-01
1.05905103020602e+05	-2.59351039960092e+01,8.24483357158874e-01
1.06007121424283e+05	-2.59350863412373e+01,8.23690092884121e-01
1.06109139827964e+05	-2.59350687373550e+01,8.22898353408418e-01
1.06211158231644e+05	-2.59350511841669e+01,8.22108134340030e-01
1.06313176635325e+05	-2.59350336814785e+01,8.21319431304293e-01
1.06415195039006e+05	-2.59350162290963e+01,8.20532239943162e-01
1.06517213442687e+05	-2.59349988268277e+01,8.19746555915063e-01
1.06619231846367e+05	-2.59349814744811e+01,8.18962374895557e-01
1.06721250250048e+05	-2.59349641718656e+01,8.18179692576147e-01
1.06823268653729e+05	-2.59349469187914e+01,8.17398504665388e-01
1.06925287057409e+05	-2.59349297150697e+01,8.16618806887479e-01
1.07027305461090e+05	-2.59349125605123e+01,8.15840594983589e-01
1.07129323864771e+05	-2.59348954549320e+01,8.15063864710818e-01
1.07231342268452e+05	-2.59348783981427e+01,8.14288611842268e-01
1.07333360672132e+05	-2.59348613899590e+01,8.13514832167264e-01
1.07435379075813e+05	-2.59348444301964e+01,8.12742521491198e-01
1.07537397479494e+05	-2.59348275186711e+01,8.11971675635235e-01
1.07639415883175e+05	-2.59348106552006e+01,8.11202290436230e-01
1.07741434286855e+05	-2.59347938396029e+01,8.10434361747101e-01
1.07843452690536e+05	-2.59347770716970e+01,8.09667885436303e-01
1.07945471094217e+05	-2.59347603513027e+01,8.08902857387827e-01
1.08047489497898e+05	-2.59347436782407e+01,8.08139273501494e-01
1.08149507901578e+05	-2.59347270523325e+01,8.07377129692207e-01
1.08251526305259e+05	-2.59347104734005e+01,8.06616421890398e-01
1.08353544708940e+05	-2.59346939412678e+01,8.05857146041947e-01
1.08455563112620e+05	-2.59346774557586e+01,8.05099298107812e-01
1.08557581516301e+05	-2.59346610166977e+01,8.04342874064243e-01
1.08659599919982e+05	-2.59346446239106e+01,8.03587869902563e-01
1.08761618323663e+05	-2.59346282772241e+01,8.02834281629011e-01
1.08863636727343e+05	-2.59346119764652e+01,8.02082105265042e-01
1.08965655131024e+05	-2.59345957214623e+01,8.01331336846651e-01
1.09067673534705e+05	-2.59345795120441e+01,8.00581972424892e-01
1.09169691938386e+05	-2.59345633480404e+01,7.99834008065581e-01
1.09271710342066e+05	-2.59345472292818e+01,7.99087439849139e-01
1.09373728745747e+05	-2.59345311555994e+01,7.98342263870593e-01
1.09475747149428e+05	-2.59345151268255e+01,7.97598476239650e-01
1.09577765553109e+05	-2.59344991427928e+01,7.96856073080392e-01
1.09679783956789e+05	-2.59344832033351e+01,7.96115050531053e-01
1.09781802360470e+05	-2.59344673082867e+01,7.95375404744910e-01
1.09883820764151e+05	-2.59344514574828e+01,7.94637131888718e-01
1.09985839167831e+05	-2.59344356507594e+01,7.93900228143894e-01
1.10087857571512e+05	-2.59344198879532e+01,7.93164689706077e-01
1.10189875975193e+05	-2.59344041689016e+01,7.92430512784743e-01
1.10291894378874e+05	-2.59343884934429e+01,7.91697693603434e-01
1.10393912782554e+05	-2.59343728614160e+01,7.90966228399751e-01
1.10495931186235e+05	-2.59343572726606e+01,7.90236113425058e-01
1.10597949589916e+05	-2.59343417270172e+01,7.89507344944548e-01
1.10699967993597e+05	-2.59343262243270e+01,7.88779919237250e-01
1.10801986397277e+05	-2.59343107644318e+01,7.88053832595942e-01
1.10904004800958e+05	-2.59342953471744e+01,7.87329081327008e-01
1.11006023204639e+05	-2.59342799723980e+01,7.86605661750133e-01
1.11108041608320e+05	-2.59342646399467e+01,7.85883570198826e-01
1.11210060012000e+05	-2.59342493496654e+01,7.85162803020116e-01
1.11312078415681e+05	-2.59342341013995e+01,7.84443356574030e-01
1.11414096819362e+05	-2.59342188949953e+01,7.83725227234190e-01
1.11516115223042e+05	-2.59342037302996e+01,7.83008411387434e-01
1.11618133626723e+05	-2.59341886071601e+01,7.82292905433815e-01
1.11720152030404e+05	-2.59341735254251e+01,7.81578705786451e-01
1.11822170434085e+05	-2.59341584849436e+01,7.80865808871672e-01
1.11924188837765e+05	-2.59341434855652e+01,7.80154211128720e-01
1.12026207241446e+05	-2.59341285271404e+01,7.79443909009745e-01
1.12128225645127e+05	-2.59341136095201e+01,7.78734898980104e-01
1.12230244048808e+05	-2.59340987325562e+01,7.78027177517611e-01
1.12332262452488e+05	-2.59340838961010e+01,7.77320741113135e-01
1.12434280856169e+05	-2.59340691000076e+01,7.76615586270147e-01
1.12536299259850e+05	-2.59340543441297e+01,7.75911709504868e-01
1.12638317663531e+05	-2.59340396283217e+01,7.75209107345971e-01
1.12740336067211e+05	-2.59340249524387e+01,7.74507776334951e-01
1.12842354470892e+05	-2.59340103163364e+01,7.73807713025600e-01
1.12944372874573e+05	-2.59339957198711e+01,7.73108913984306e-01
1.13046391278253e+05	-2.59339811628999e+01,7.72411375789597e-01
1.13148409681934e+05	-2.59339666452804e+01,7.71715095032374e-01
1.13250428085615e+05	-2.59339521668708e+01,7.71020068316349e-01
1.13352446489296e+05	-2.59339377275303e+01,7.70326292256849e-01
1.13454464892976e+05	-2.59339233271182e+01,7.69633763481342e-01
1.13556483296657e+05	-2.59339089654948e+01,7.68942478630028e-01
1.13658501700338e+05	-2.59338946425210e+01,7.68252434354270e-01
1.13760520104019e+05	-2.59338803580581e+01,7.67563627318462e-01
1.13862538507699e+05	-2.59338661119682e+01,7.66876054197933e-01
1.13964556911380e+05	-2.59338519041140e+01,7.66189711680740e-01
1.14066575315061e+05	-2.59338377343589e+01,7.65504596466172e-01
1.14168593718742e+05	-2.59338236025667e+01,7.64820705265791e-01
1.14270612122422e+05	-2.59338095086019e+01,7.64138034802542e-01
1.14372630526103e+05	-2.59337954523296e+01,7.63456581811042e-01
1.14474648929784e+05	-2.59337814336157e+01,7.62776343038030e-01
1.14576667333464e+05	-2.59337674523263e+01,7.62097315241171e-01
1.14678685737145e+05	-2.59337535083284e+01,7.61419495190247e-01
1.14780704140826e+05	-2.59337396014895e+01,7.60742879665890e-01
1.14882722544507e+05	-2.59337257316777e+01,7.60067465460922e-01
1.14984740948187e+05	-2.59337118987617e+01,7.59393249378933e-01
1.15086759351868e+05	-2.59336981026107e+01,7.58720228234954e-01
1.15188777755549e+05	-2.59336843430945e+01,7.58048398855456e-01
1.15290796159230e+05	-2.59336706200836e+01,7.57377758078198e-01
1.15392814562910e+05	-2.59336569334490e+01,7.56708302751627e-01
1.15494832966591e+05	-2.59336432830621e+01,7.56040029736223e-01
1.15596851370272e+05	-2.59336296687952e+01,7.55372935902330e-01
1.15698869773953e+05	-2.59336160905209e+01,7.54707018132621e-01
1.15800888177633e+05	-2.59336025481124e+01,7.54042273319706e-01
1.15902906581314e+05	-2.59335890414436e+01,7.53378698367697e-01
1.16004924984995e+05	-2.59335755703888e+01,7.52716290191312e-01
1.16106943388675e+05	-2.59335621348228e+01,7.52055045716472e-01
1.16208961792356e+05	-2.59335487346213e+01,7.51394961879253e-01
1.16310980196037e+05	-2.59335353696600e+01,7.50736035627228e-01
1.16412998599718e+05	-2.59335220398157e+01,7.50078263918199e-01
1.16515017003398e+05	-2.59335087449654e+01,7.49421643720638e-01
1.16617035407079e+05	-2.59334954849867e+01,7.48766172013769e-01
1.16719053810760e+05	-2.59334822597578e+01,7.48111845787334e-01
1.16821072214441e+05	-2.59334690691573e+01,7.47458662041447e-01
1.16923090618121e+05	-2.59334559130645e+01,7.46806617786817e-01
1.17025109021802e+05	-2.59334427913590e+01,7.46155710044668e-01
1.17127127425483e+05	-2.59334297039213e+01,7.45505935846296e-01
1.17229145829164e+05	-2.59334166506321e+01,7.44857292233733e-01
1.17331164232844e+05	-2.59334036313726e+01,7.44209776258929e-01
1.17433182636525e+05	-2.59333906460247e+01,7.43563384984197e-01
1.17535201040206e+05	-2.59333776944707e+01,7.42918115482062e-01
1.17637219443886e+05	-2.59333647765934e+01,7.42273964835262e-01
1.17739237847567e+05	-2.59333518922763e+01,7.41630930136594e-01
1.17841256251248e+05	-2.59333390414032e+01,7.40989008488765e-01
1.17943274654929e+05	-2.59333262238584e+01,7.40348197004765e-01
1.18045293058609e+05	-2.59333134395267e+01,7.39708492807419e-01
1.18147311462290e+05	-2.59333006882936e+01,7.39069893029380e-01
1.18249329865971e+05	-2.59332879700449e+01,7.38432394813358e-01
1.18351348269652e+05	-2.59332752846669e+01,7.37795995312041e-01
1.18453366673332e+05	-2.59332626320464e+01,7.37160691687498e-01
1.18555385077013e+05	-2.59332500120708e+01,7.36526481111848e-01
1.18657403480694e+05	-2.59332374246278e+01,7.35893360766961e-01
1.18759421884375e+05	-2.59332248696058e+01,7.35261327844310e-01
1.18861440288055e+05	-2.59332123468934e+01,7.34630379544964e-01
1.18963458691736e+05	-2.59331998563800e+01,7.34000513079593e-01
1.19065477095417e+05	-2.59331873979552e+01,7.33371725668462e-01
1.19167495499097e+05	-2.59331749715093e+01,7.32744014541509e-01
1.19269513902778e+05	-2.59331625769328e+01,7.32117376937818e-01
1.19371532306459e+05	-2.59331502141169e+01,7.31491810106067e-01
1.19473550710140e+05	-2.59331378829532e+01,7.30867311304376e-01
1.19575569113820e+05	-2.59331255833337e+01,7.30243877800235e-01
1.19677587517501e+05	-2.59331133151509e+01,7.29621506870273e-01
1.19779605921182e+05	-2.59331010782978e+01,7.29000195800637e-01
1.19881624324863e+05	-2.59330888726678e+01,7.28379941886390e-01
1.19983642728543e+05	-2.59330766981548e+01,7.27760742432031e-01
1.20085661132224e+05	-2.59330645546531e+01,7.27142594751273e-01
1.20187679535905e+05	-2.59330524420574e+01,7.26525496166816e-01
1.20289697939586e+05	-2.59330403602630e+01,7.25909444010348e-01
1.20391716343266e+05	-2.59330283091655e+01,7.25294435622690e-01
1.20493734746947e+05	-2.59330162886611e+01,7.24680468353874e-01
1.20595753150628e+05	-2.59330042986462e+01,7.24067539562466e-01
1.20697771554308e+05	-2.59329923390179e+01,7.23455646616388e-01
1.20799789957989e+05	-2.59329804096736e+01,7.22844786891946e-01
1.20901808361670e+05	-2.59329685105110e+01,7.22234957774876e-01
1.21003826765351e+05	-2.59329566414286e+01,7.21626156659443e-01
1.21105845169031e+05	-2.59329448023249e+01,7.21018380948595e-01
1.21207863572712e+05	-2.59329329930991e+01,7.20411628054178e-01
1.21309881976393e+05	-2.59329212136507e+01,7.19805895396647e-01
1.21411900380074e+05	-2.59329094638799e+01,7.19201180405130e-01
1.21513918783754e+05	-2.59328977436868e+01,7.18597480517506e-01
1.21615937187435e+05	-2.59328860529724e+01,7.17994793180106e-01
1.21717955591116e+05	-2.59328743916378e+01,7.17393115847934e-01
1.21819973994797e+05	-2.59328627595847e+01,7.16792445984146e-01
1.21921992398477e+05	-2.59328511567152e+01,7.16192781061165e-01
1.22024010802158e+05	-2.59328395829317e+01,7.15594118559115e-01
1.22126029205839e+05	-2.59328280381371e+01,7.14996455966718e-01
1.22228047609519e+05	-2.59328165222346e+01,7.14399790781436e-01
1.22330066013200e+05	-2.59328050351280e+01,7.13804120508506e-01
1.22432084416881e+05	-2.59327935767213e+01,7.13209442661981e-01
1.22534102820562e+05	-2.59327821469189e+01,7.12615754763835e-01
1.22636121224242e+05	-2.59327707456258e+01,7.12023054344704e-01
1.22738139627923e+05	-2.59327593727473e+01,7.11431338942774e-01
1.22840158031604e+05	-2.59327480281889e+01,7.10840606105113e-01
1.22942176435285e+05	-2.59327367118567e+01,7.10250853386412e-01
1.23044194838965e+05	-2.59327254236573e+01,7.09662078349796e-01
1.23146213242646e+05	-2.59327141634973e+01,7.09074278566158e-01
1.23248231646327e+05	-2.59327029312840e+01,7.08487451614674e-01
1.23350250050008e+05	-2.59326917269251e+01,7.07901595082513e-01
1.23452268453688e+05	-2.59326805503285e+01,7.07316706564676e-01
1.23554286857369e+05	-2.59326694014025e+01,7.06732783664228e-01
1.23656305261050e+05	-2.59326582800559e+01,7.06149823991994e-01
1.23758323664730e+05	-2.59326471861978e+01,7.05567825166930e-01
1.23860342068411e+05	-2.59326361197377e+01,7.04986784815604e-01
1.23962360472092e+05	-2.59326250805855e+01,7.04406700572268e-01
1.24064378875773e+05	-2.59326140686513e+01,7.03827570079380e-01
1.24166397279453e+05	-2.59326030838458e+01,7.03249390986927e-01
1.24268415683134e+05	-2.59325921260800e+01,7.02672160952433e-01
1.24370434086815e+05	-2.59325811952651e+01,7.02095877641471e-01
1.24472452490496e+05	-2.59325702913129e+01,7.01520538726775e-01
1.24574470894176e+05	-2.59325594141354e+01,7.00946141889054e-01
1.24676489297857e+05	-2.59325485636450e+01,7.00372684816771e-01
1.24778507701538e+05	-2.59325377397545e+01,6.99800165205467e-01
1.24880526105219e+05	-2.59325269423771e+01,6.99228580758586e-01
1.24982544508899e+05	-2.59325161714262e+01,6.98657929186797e-01
1.25084562912580e+05	-2.59325054268156e+01,6.98088208208447e-01
1.25186581316261e+05	-2.59324947084595e+01,6.97519415549256e-01
1.25288599719941e+05	-2.59324840162726e+01,6.96951548942245e-01
1.25390618123622e+05	-2.59324733501695e+01,6.96384606127958e-01
1.25492636527303e+05	-2.59324627100657e+01,6.95818584854238e-01
1.25594654930984e+05	-2.59324520958766e+01,6.95253482876076e-01
1.25696673334664e+05	-2.59324415075182e+01,6.94689297955984e-01
1.25798691738345e+05	-2.59324309449066e+01,6.94126027863845e-01
1.25900710142026e+05	-2.59324204079586e+01,6.93563670376242e-01
1.26002728545707e+05	-2.59324098965911e+01,6.93002223277422e-01
1.26104746949387e+05	-2.59323994107212e+01,6.92441684358707e-01
1.26206765353068e+05	-2.59323889502667e+01,6.91882051418336e-01
1.26308783756749e+05	-2.59323785151454e+01,6.91323322261991e-01
1.26410802160430e+05	-2.59323681052756e+01,6.90765494702197e-01
1.26512820564110e+05	-2.59323577205759e+01,6.90208566558548e-01
1.26614838967791e+05	-2.59323473609653e+01,6.89652535657928e-01
1.26716857371472e+05	-2.59323370263629e+01,6.89097399833614e-01
1.26818875775152e+05	-2.59323267166884e+01,6.88543156926622e-01
1.26920894178833e+05	-2.59323164318617e+01,6.87989804784357e-01
1.27022912582514e+05	-2.59323061718028e+01,6.87437341261366e-01
1.27124930986195e+05	-2.59322959364326e+01,6.86885764218961e-01
1.27226949389875e+05	-2.59322857256716e+01,6.86335071525511e-01
1.27328967793556e+05	-2.59322755394412e+01,6.85785261055782e-01
1.27430986197237e+05	-2.59322653776628e+01,6.85236330691895e-01
1.27533004600918e+05	-2.59322552402583e+01,6.84688278322436e-01
1.27635023004598e+05	-2.59322451271496e+01,6.84141101842825e-01
1.27737041408279e+05	-2.59322350382594e+01,6.83594799154947e-01
1.27839059811960e+05	-2.59322249735102e+01,6.83049368167892e-01
1.27941078215641e+05	-2.59322149328252e+01,6.82504806796914e-01
1.28043096619321e+05	-2.59322049161277e+01,6.81961112964247e-01
1.28145115023002e+05	-2.59321949233413e+01,6.81418284598512e-01
1.28247133426683e+05	-2.59321849543900e+01,6.80876319635012e-01
1.28349151830363e+05	-2.59321750091980e+01,6.80335216015732e-01
1.28451170234044e+05	-2.59321650876900e+01,6.79794971688889e-01
1.28553188637725e+05	-2.59321551897908e+01,6.79255584609607e-01
1.28655207041406e+05	-2.59321453154255e+01,6.78717052739092e-01
1.28757225445086e+05	-2.59321354645195e+01,6.78179374045377e-01
1.28859243848767e+05	-2.59321256369988e+01,6.77642546502656e-01
1.28961262252448e+05	-2.59321158327892e+01,6.77106568091645e-01
1.29063280656129e+05	-2.59321060518171e+01,6.76571436799297e-01
1.29165299059809e+05	-2.59320962940091e+01,6.76037150619313e-01
1.29267317463490e+05	-2.59320865592922e+01,6.75503707551173e-01
1.29369335867171e+05	-2.59320768475936e+01,6.74971105601187e-01
1.29471354270852e+05	-2.59320671588407e+01,6.74439342781589e-01
1.29573372674532e+05	-2.59320574929613e+01,6.73908417110917e-01
1.29675391078213e+05	-2.59320478498835e+01,6.73378326614234e-01
1.29777409481894e+05	-2.59320382295356e+01,6.72849069322454e-01
1.29879427885574e+05	-2.59320286318462e+01,6.72320643272792e-01
1.29981446289255e+05	-2.59320190567443e+01,6.71793046508687e-01
1.30083464692936e+05	-2.59320095041590e+01,6.71266277079652e-01
1.30185483096617e+05	-2.59319999740197e+01,6.70740333041274e-01
1.30287501500297e+05	-2.59319904662563e+01,6.70215212455515e-01
1.30389519903978e+05	-2.59319809807987e+01,6.69690913389883e-01
