zero_absz,zero_frequency,zero_phasez,one_absz,one_frequency,one_phasez,two_absz,two_frequency,two_phasez,three_absz,three_frequency,three_phasez,four_absz,four_frequency,four_phasez,five_absz,five_frequency,five_phasez
996.418,84.6402310372696,0.0003581077892814866,99.9153,84.6402310372696,0.002070153809587177,1006050,84.6402310372696,-0.04743672284492771,148.202,84.6402310372696,-4.3914063728904384,40.8387,84.6402310372696,6.275033772272776,3.94332,78.0096303287792,4.566175689139193
996.417,84.823959696223,0.0005502062140439733,99.9147,84.823959696223,0.0013921040956734586,1006050,84.823959696223,-0.045413207799864186,148.193,84.823959696223,-4.400373162384235,40.8405,84.823959696223,6.288269097340298,3.9438,78.1175005215573,4.575875864610758
996.395,85.0080873959769,0.00018035336292010002,99.9145,85.0080873959769,0.0015113652607299396,1006040,85.0080873959769,-0.046860728373482693,148.182,85.0080873959769,-4.409162334961543,40.8426,85.0080873959769,6.302363859100517,3.94417,78.2255201414728,4.580665791778051
996.412,85.1926145628568,0.0008299350958249487,99.9141,85.1926145628568,0.001964460285119394,1006070,85.1926145628568,-0.048266881394292756,148.177,85.1926145628568,-4.417533248348404,40.8444,85.1926145628568,6.3160002546246305,3.94474,78.3336889753628,4.587902248730554
996.423,85.3775424758396,0.0011458239170144256,99.9144,85.3775424758396,0.0018622216961562505,1006050,85.3775424758396,-0.048755671689318866,148.166,85.3775424758396,-4.425027536308716,40.8467,85.3775424758396,6.328949100794587,3.94497,78.4420074495529,4.596548181859078
996.399,85.5628715612511,0.000390961189254288,99.9129,85.5628715612511,0.001857328636585833,1006080,85.5628715612511,-0.048616442945102076,148.158,85.5628715612511,-4.433931300445048,40.8488,85.5628715612511,6.343101158334318,3.94531,78.550475777206,4.602919472540933
996.401,85.7486030980681,0.00010941087464259175,99.9144,85.7486030980681,0.0015835980499620823,1006070,85.7486030980681,-0.04746978250970676,148.149,85.7486030980681,-4.44213032649337,40.8507,85.7486030980681,6.355935412945249,3.94544,78.6590939583221,4.608637591336339
996.411,85.9347379389419,0.0005343163755116103,99.9152,85.9347379389419,0.0016203418333638221,1006080,85.9347379389419,-0.04715230659542477,148.141,85.9347379389419,-4.4499282820851,40.8526,85.9347379389419,6.369285329571796,3.94589,78.7678624192267,4.6159943694258185
996.424,86.121276723361,0.0006031870484019255,99.9152,86.121276723361,0.001958386932491008,1006050,86.121276723361,-0.04825204178739887,148.13,86.121276723361,-4.458247629270399,40.8544,86.121276723361,6.382979020875424,3.94619,78.87678115992,4.624949699763714
996.418,86.3082203039767,-2.9623751473207982e-05,99.918,86.3082203039767,0.0019029704545459546,1006060,86.3082203039767,-0.04922509601086955,148.119,86.3082203039767,-4.46770716246801,40.857,86.3082203039767,6.396901895297102,3.94635,78.9858506067276,4.631154832684979
996.416,86.495569746603,0.00021330989529602497,99.9147,86.495569746603,0.001690288520993393,1006080,86.495569746603,-0.04877096966244886,148.11,86.495569746603,-4.4757629490675495,40.86,86.495569746603,6.410710178159754,3.94594,79.0950709728122,4.639749199611942
996.421,86.6833259038913,0.00044753676081889086,99.9152,86.6833259038913,0.0018480352611488112,1006040,86.6833259038913,-0.048554792686346,148.104,86.6833259038913,-4.483629659594695,40.8613,86.6833259038913,6.42417468634533,3.946,79.2044422581739,4.648601397546713
996.418,86.8714896284928,1.7109493790858102e-05,99.9142,86.8714896284928,0.0019522047178815462,1006070,86.8714896284928,-0.04862159956525825,148.093,86.8714896284928,-4.49175420112965,40.8643,86.8714896284928,6.437352715633338,3.94546,79.3139646759755,4.660707995757828
996.424,87.0600617730588,0.0002125444236817302,99.9149,87.0600617730588,0.001649694461208374,1006070,87.0600617730588,-0.04853118682518661,148.084,87.0600617730588,-4.500594939908519,40.8655,87.0600617730588,6.45133288583453,3.94552,79.4236386525427,4.664363466490762
996.408,87.2490431902406,-0.00029618480261492776,99.9147,87.2490431902406,0.0015146368497401365,1006080,87.2490431902406,-0.048897134968936655,148.073,87.2490431902406,-4.509252332192946,40.8678,87.2490431902406,6.464911985579131,3.94495,79.5334641878753,4.6765674675270485
996.404,87.4384349458524,-0.00011291221972863621,99.9156,87.4384349458524,0.001779240218687453,1006070,87.4384349458524,-0.049306513313557634,148.066,87.4384349458524,-4.517124772298043,40.8697,87.4384349458524,6.478777564221297,3.94508,79.6434417082992,4.676808109801003
996.422,87.6282378925453,0.00019047294349770064,99.9148,87.6282378925453,0.002033942876934909,1006050,87.6282378925453,-0.04817096825938786,148.056,87.6282378925453,-4.5261832350390625,40.8718,87.6282378925453,6.492757734422489,3.94534,79.753571426977,4.691028922276151
996.405,87.8184526698078,7.641308930541737e-05,99.9138,87.8184526698078,0.0023426869144191047,1006060,87.8184526698078,-0.04955941688432839,148.047,87.8184526698078,-4.534216103326796,40.8748,87.8184526698078,6.506394129946603,3.94516,79.8638531307461,4.696769959383361
996.409,88.0090803434541,0.00013737694462292722,99.9143,88.0090803434541,0.002200054800899238,1006080,88.0090803434541,-0.04886172617719758,148.039,88.0090803434541,-4.542523991356193,40.8764,88.0090803434541,6.520374300147794,3.9451,79.9742874590947,4.700356675180881
996.422,88.2001217661355,0.0008850650948724366,99.9145,88.2001217661355,0.0015810426581957988,1006070,88.2001217661355,-0.048908880603736854,148.03,88.2001217661355,-4.550774583606076,40.8782,88.2001217661355,6.534182583010447,3.9456,80.0848746251859,4.708618726586667
996.437,88.3915780036659,0.0006542834245716922,99.9163,88.3915780036659,0.0013549821601269323,1006060,88.3915780036659,-0.048425361520425945,148.021,88.3915780036659,-4.5597413730998735,40.8809,88.3915780036659,6.547647091196023,3.94555,80.1956146290195,4.721819674186482
996.421,88.5834499086968,-0.00020405891873584268,99.9154,88.5834499086968,0.001261045729615234,1006070,88.5834499086968,-0.04899705880840748,148.011,88.5834499086968,-4.568203959733956,40.8827,88.5834499086968,6.561913740294779,3.94555,80.3065076837584,4.727153911259149
996.413,88.7757381207166,0.000599050293121081,99.9158,88.7757381207166,0.0018384496772362725,1006060,88.7757381207166,-0.049206990544543416,148.001,88.7757381207166,-4.5761566139303715,40.8861,88.7757381207166,6.575779318936945,3.94544,80.4175540025653,4.735616497893232
996.417,88.9684439187022,0.00035644793054899265,99.9153,88.9684439187022,0.001345734621313521,1006060,88.9684439187022,-0.048733899293103886,147.994,88.9684439187022,-4.585805223200375,40.8872,88.9684439187022,6.5902751511537545,3.94562,80.5287540117661,4.74020588983223
996.422,89.161567942142,0.0002790751369367311,99.9141,89.161567942142,0.0018294771581645237,1006060,89.161567942142,-0.04961126956478772,147.983,89.161567942142,-4.594141759119529,40.8899,89.161567942142,6.603796955118843,3.94592,80.6401079245234,4.7469839805486265
996.418,89.3551112568503,0.00042315339593150845,99.9149,89.3551112568503,0.001594816563590744,1006070,89.3551112568503,-0.04985976136053596,147.973,89.3551112568503,-4.602684559844929,40.8922,89.3551112568503,6.618063604217601,3.94596,80.7516155276744,4.7567700996894615
996.416,89.5490745023153,0.0007980328057920645,99.9155,89.5490745023153,0.0012537577064611698,1006060,89.5490745023153,-0.04974494061839174,147.962,89.5490745023153,-4.610367923877633,40.8943,89.5490745023153,6.6321010701983045,3.94616,80.8632774607077,4.766172337107559
996.423,89.7434589575141,8.134339113251811e-06,99.9137,89.7434589575141,0.001171670043152777,1006060,89.7434589575141,-0.04873922780059861,147.953,89.7434589575141,-4.619059693629769,40.8964,89.7434589575141,6.646883381312681,3.94636,80.9750939367859,4.771225824860612
996.418,89.9382652619352,0.00024348872828115566,99.9145,89.9382652619352,0.0018016772459447765,1006070,89.9382652619352,-0.04977335932503023,147.944,89.9382652619352,-4.627717085914195,40.8994,89.9382652619352,6.660519776836794,3.94653,81.0870647427464,4.781252586275401
996.426,90.1334944813925,0.00042759897546392855,99.9131,90.1334944813925,0.002143205928466357,1006070,90.1334944813925,-0.04982716006199302,147.932,90.1334944813925,-4.636643768362333,40.901,90.1334944813925,6.674843721715065,3.9467,81.1991905180776,4.786689955751194
996.434,90.3291474685375,6.222837317136359e-05,99.9126,90.3291474685375,0.0019514770614817302,1006060,90.3291474685375,-0.05021963615165763,147.926,90.3291474685375,-4.645192298665686,40.9032,90.3291474685375,6.688652004577718,3.94649,81.3114714759422,4.794728553616879
996.421,90.5252250760213,-0.00046409982476053275,99.9154,90.5252250760213,0.002163608955550966,1006070,90.5252250760213,-0.050166236485151436,147.914,90.5252250760213,-4.653654885299767,40.9052,90.5252250760213,6.70320513257404,3.94653,81.4239074031775,4.805660588347974
996.427,90.721728582821,-0.0004006287061315304,99.9132,90.721728582821,0.0018204244250014567,1006050,90.721728582821,-0.050024142951959,147.905,90.721728582821,-4.6631659846989395,40.9074,90.721728582821,6.71695611965718,3.94654,81.536498939272,4.811281304318208
996.431,90.9186584152621,-0.0004999549506220245,99.9151,90.9186584152621,0.0017686920656790946,1006060,90.9186584152621,-0.05037972055961718,147.897,90.9186584152621,-4.671032695226085,40.9096,90.9186584152621,6.731795726551068,3.94675,81.6492462973883,4.818947479617059
996.41,91.1160156391588,-0.0001268482721796032,99.9143,91.1160156391588,0.001822658960402467,1006060,91.1160156391588,-0.05034734844419229,147.889,91.1160156391588,-4.67959268468534,40.9125,91.1160156391588,6.745432122075182,3.94694,81.7621494775267,4.825244285785546
996.412,91.313801533488,0.00014242355688243952,99.9144,91.313801533488,0.0019338643388594084,1006070,91.313801533488,-0.05092821305689592,147.878,91.313801533488,-4.688381857262646,40.9145,91.313801533488,6.760672799425662,3.94693,81.8752086928498,4.835723683858489
996.409,91.5120165245753,0.0005967699210964603,99.9139,91.5120165245753,0.0016596524676877479,1006070,91.5120165245753,-0.05054089358738748,147.867,91.5120165245753,-4.697400212958006,40.917,91.5120165245753,6.774767561185881,3.94706,81.9884243696833,4.8431664056172385
996.407,91.7106618913977,0.00029457078050604426,99.9141,91.7106618913977,0.00214313144395299,1006070,91.7106618913977,-0.05135323314932397,147.856,91.7106618913977,-4.705238275595395,40.9193,91.7106618913977,6.788862322946097,3.94733,82.1017965080273,4.851182085171119
996.403,91.9097384866063,8.082486432792471e-05,99.9143,91.9097384866063,0.0015457369988598375,1006060,91.9097384866063,-0.050723896307152266,147.847,91.9097384866063,-4.714451436941099,40.9211,91.9097384866063,6.8037019298399875,3.94736,82.2153255342073,4.861529702951181
996.406,92.1092471628526,0.0003737730283581585,99.9145,92.1092471628526,0.0022308054457639086,1006050,92.1092471628526,-0.051506270176403406,147.839,92.1092471628526,-4.722444198183174,40.9244,92.1092471628526,6.817739395820691,3.94774,82.3290114482234,4.869476627569646
996.414,92.3091889859506,-0.000673443133240867,99.914,92.3091889859506,0.002269783764566659,1006040,92.3091889859506,-0.05131696492089218,147.828,92.3091889859506,-4.731502660924192,40.9267,92.3091889859506,6.832521706935067,3.9477,82.4428544632383,4.875464036528763
996.393,92.5095648085517,0.0010277487745938654,99.914,92.5095648085517,0.0018879303124237708,1006080,92.5095648085517,-0.05161518945325777,147.819,92.5095648085517,-4.740131405318862,40.9288,92.5095648085517,6.846788356033824,3.94782,82.5568550055778,4.883038538580392
996.405,92.710375483307,5.924612784770765e-05,99.9121,92.710375483307,0.0007596961997198611,1006070,92.710375483307,-0.051425826901967044,147.811,92.710375483307,-4.749321648352761,40.9309,92.710375483307,6.861456075589174,3.94785,82.6710132884045,4.8920912717434595
996.41,92.9116220760307,-0.00019758564156645462,99.914,92.9116220760307,0.0019581462902170527,1006100,92.9116220760307,-0.05270942425039862,147.802,92.9116220760307,-4.758271249112704,40.9332,92.9116220760307,6.876181090924035,3.94749,82.7853293117187,4.899327728695961
996.403,93.1133056525368,0.0002901761942173908,99.9128,93.1133056525368,0.0016198376305041069,1006070,93.1133056525368,-0.051000520330641425,147.79,93.1133056525368,-4.767725052732363,40.9352,93.1133056525368,6.890906106258899,3.94764,82.899803288683,4.906965256105056
996.417,93.315426852314,-3.44221584158696e-05,99.9139,93.315426852314,0.0016322135188789329,1006070,93.315426852314,-0.05216608837327606,147.783,93.315426852314,-4.77594699709249,40.9379,93.315426852314,6.905344642696194,3.94774,83.0144358587859,4.91517574130928
996.396,93.517986954339,-0.0005840445284666046,99.9149,93.517986954339,0.0015775877226911603,1006100,93.517986954339,-0.052588129085169424,147.772,93.517986954339,-4.784300721745498,40.9406,93.517986954339,6.919840474913006,3.94793,83.1292265957018,4.926377066204088
996.388,93.7209865981004,0.0008645188283390454,99.9137,93.7209865981004,0.0020340517389159842,1006060,93.7209865981004,-0.05149349321757199,147.76,93.7209865981004,-4.79363993380613,40.9433,93.7209865981004,6.9345081944683535,3.94826,83.2441763520819,4.9334473653960025
996.396,93.924427062575,0.00035921474374167936,99.9155,93.924427062575,0.001396326794623573,1006060,93.924427062575,-0.05199637827435832,147.75,93.924427062575,-4.802039495082747,40.9461,93.924427062575,6.948946730905651,3.94858,83.3592849147635,4.938810250358427
996.411,94.1283089872513,0.0004415791456651206,99.9134,94.1283089872513,0.001515163970911657,1006060,94.1283089872513,-0.05292898167749275,147.742,94.1283089872513,-4.81019268450746,40.9482,94.1283089872513,6.964072816697104,3.94872,83.4745527100722,4.94824113566628
996.409,94.3326334379435,0.0003338997494794142,99.914,94.3326334379435,0.0017383654095828205,1006060,94.3326334379435,-0.053486068541698455,147.73,94.3326334379435,-4.8198871304010735,40.9501,94.3326334379435,6.978568648913914,3.94891,83.589979738008,4.95660631947519
996.422,94.5374014804656,0.00011565439573613233,99.9134,94.5374014804656,0.0016049407278307054,1006090,94.5374014804656,-0.0530955978043168,147.717,94.5374014804656,-4.828957052297994,40.9528,94.5374014804656,6.993866622043907,3.94912,83.7055666380593,4.96571634841777
996.431,94.7426141806318,-0.00016497231090981305,99.9145,94.7426141806318,0.0019960417187870057,1006070,94.7426141806318,-0.05249594017593288,147.709,94.7426141806318,-4.83734515441871,40.9559,94.7426141806318,7.007846792245099,3.94906,83.8213131970633,4.972477250400314
996.405,94.9482721779305,-0.00013095924435966688,99.9138,94.9482721779305,0.0021508262671415973,1006080,94.9482721779305,-0.052437899551286124,147.697,94.9482721779305,-4.846684366479342,40.9583,94.9482721779305,7.023603131611197,3.94894,83.9372198413457,4.982080023046706
996.41,95.1543765381757,0.00033308500349473814,99.9146,95.1543765381757,0.0013931067718149373,1006080,95.1543765381757,-0.05251639476921905,147.688,95.1543765381757,-4.855387595387379,40.9601,95.1543765381757,7.038328146946059,3.94898,84.0532867840693,4.991144215365677
996.412,95.3609285403445,3.6479535266625363e-06,99.9125,95.3609285403445,0.0015670796767284607,1006100,95.3609285403445,-0.05244998896076338,147.679,95.3609285403445,-4.864119472185172,40.9628,95.3609285403445,7.053053162280921,3.94907,84.1695142383969,4.997286322929478
996.411,95.5679286107625,0.000153059372433453,99.9152,95.5679286107625,0.0013246726927645118,1006100,95.5679286107625,-0.05321236660296446,147.666,95.5679286107625,-4.8729659405419925,40.9656,95.5679286107625,7.068007360733835,3.94922,84.2859024174913,5.008579321071507
996.392,95.7753782415693,-0.00014466038411463025,99.9134,95.7753782415693,0.0020745713141876363,1006070,95.7753782415693,-0.05406779259109479,147.654,95.7753782415693,-4.881004538407678,40.9689,95.7753782415693,7.083305333863829,3.94908,84.4024513213526,5.0309705117052195
996.416,95.9832780722536,0.0006436665166279182,99.9139,95.9832780722536,0.00208106865558442,1006060,95.9832780722536,-0.054238534014043764,147.645,95.9832780722536,-4.890905249107539,40.9707,95.9832780722536,7.0984887154347955,3.9493,84.5191615894692,5.020387981229153
996.396,96.1916291686293,0.0003951283112982745,99.9139,96.1916291686293,0.00200096915582513,1006030,96.1916291686293,-0.05304712557484873,147.633,96.1916291686293,-4.900084032985535,40.9729,96.1916291686293,7.1134429138877096,3.9489,84.636033221841,5.029349041144999
996.394,96.4004325965107,0.0001158898813899311,99.9121,96.4004325965107,0.002037460837797013,1006050,96.4004325965107,-0.051255028183238543,147.624,96.4004325965107,-4.909715453521683,40.9759,96.4004325965107,7.128740887017703,3.94929,84.7530664316309,5.039708118080965
996.401,96.6096892085488,-0.0002369203401177759,99.9145,96.6096892085488,0.0010124909085095317,1006080,96.6096892085488,-0.05415356437302586,147.613,96.6096892085488,-4.918017611973129,40.9785,96.6096892085488,7.144038860147696,3.94917,84.8702616451647,5.042761983129012
996.394,96.819400070558,2.07213624355833e-05,99.9137,96.819400070558,0.0019156442809742484,1006030,96.819400070558,-0.054530914376899026,147.603,96.819400070558,-4.92717347753932,40.982,96.819400070558,7.158649283923532,3.94955,84.9876186492793,5.058753235191113
996.392,97.0295662483522,-0.00044772755576466945,99.9136,97.0295662483522,0.0016820952245230221,1006060,97.0295662483522,-0.05238931273025903,147.592,97.0295662483522,-4.936707495250296,40.9839,97.0295662483522,7.173775369714987,3.9496,85.1051380834633,5.06583499353893
996.415,97.2401885945828,-0.00014588250309164428,99.9152,97.2401885945828,0.0010804494325899986,1006070,97.2401885945828,-0.05578947346968339,147.584,97.2401885945828,-4.944350752237342,40.9866,97.2401885945828,7.189016047065465,3.94975,85.2228199477167,5.072727675814354
996.396,97.4512679619011,0.0006549251373022388,99.9133,97.4512679619011,0.002603881184485393,1006050,97.4512679619011,-0.05226125666304729,147.574,97.4512679619011,-4.953827474168806,40.9888,97.4512679619011,7.203855653959355,3.94979,85.3406646683652,5.0806344933871594
996.401,97.6628056292839,2.8872832986909522e-05,99.9149,97.6628056292839,0.0014933285493392212,1006090,97.6628056292839,-0.054702457940761194,147.563,97.6628056292839,-4.962788534084652,40.992,97.6628056292839,7.2196692891049645,3.94992,85.4586722454087,5.090214347721747
996.388,97.8748026625453,-0.00029332115955486393,99.9139,97.8748026625453,0.0016504278471861417,1006070,97.8748026625453,-0.05241813250735411,147.552,97.8748026625453,-4.971640732019424,40.9947,97.8748026625453,7.2342797128808005,3.95005,85.5768428920101,5.097364861004979
996.406,98.0872597011739,-0.0008209969542209079,99.9146,98.0872597011739,0.001231933744044637,1006060,98.0872597011739,-0.055746043268812474,147.544,98.0872597011739,-4.980968484924153,40.9971,98.0872597011739,7.2502652353649495,3.95028,85.6951772476577,5.106446242057804
996.416,98.3001780241466,0.0003195740857277582,99.9134,98.3001780241466,0.0019017557840202773,1006100,98.3001780241466,-0.05376853673469795,147.532,98.3001780241466,-4.989310750421257,40.9995,98.3001780241466,7.266193462069586,3.95034,85.8136748860261,5.115350006194136
996.399,98.5135582709518,-0.0005191215347847409,99.9151,98.5135582709518,0.0016298070961393832,1006060,98.5135582709518,-0.05353878065885049,147.522,98.5135582709518,-4.998586937124426,41.0029,98.5135582709518,7.280460111168344,3.95041,85.9323366597664,5.123961561854952
996.386,98.7274019337292,-0.0004473688841849176,99.9142,98.7274019337292,0.002138146711135352,1006040,98.7274019337292,-0.055710233406616794,147.512,98.7274019337292,-5.007204222363193,41.0052,98.7274019337292,7.295987267416391,3.95065,86.0511623557159,5.134120103562622
996.393,98.9417098651302,0.00026481650924710544,99.915,98.9417098651302,0.00137638786335302,1006090,98.9417098651302,-0.05606798825389647,147.496,98.9417098651302,-5.0170648260173945,41.008,98.9417098651302,7.311915494121028,3.95096,86.1701524002001,5.141608661944982
996.384,99.156482917806,4.572420929106119e-06,99.9132,99.156482917806,0.0019459995849602796,1006080,99.156482917806,-0.053679155318657544,147.487,99.156482917806,-5.026713435287397,41.0107,99.156482917806,7.32738535458956,3.95117,86.2893070063819,5.148638854091237
996.397,99.3717219444079,-8.43749108265553e-05,99.9137,99.3717219444079,0.0014130285143516364,1006070,99.3717219444079,-0.05239131808254199,147.478,99.3717219444079,-5.0350442416286,41.0126,99.3717219444079,7.343141693955657,3.9516,86.4086263874242,5.1562878406562325
996.391,99.5874284370757,-0.00034265626346239854,99.913,99.5874284370757,0.0010565800108448486,1006040,99.5874284370757,-0.053921401874438855,147.465,99.5874284370757,-5.044486586092355,41.016,99.5874284370757,7.3584969628651615,3.95183,86.5281107564897,5.165501002001936
996.383,99.8036032484606,0.00024472402528745777,99.9133,99.8036032484606,0.0016237566618228017,1006030,99.8036032484606,-0.0540039077969377,147.456,99.8036032484606,-5.054255516499336,41.02,99.8036032484606,7.374081414892721,3.9525,86.6477603267413,5.171018585569047
996.375,100.020247018051,-0.00012087518716536438,99.9139,100.020247018051,0.0014627555213910404,1006040,100.020247018051,-0.054867698968876916,147.446,100.020247018051,-5.062660807353905,41.0218,100.020247018051,7.390009641597359,3.95258,86.7675753113417,5.183022051377038
996.377,100.237361237987,-0.00034815837716903987,99.9152,100.237361237987,0.002260891459586228,1006040,100.237361237987,-0.05405908363260879,147.434,100.237361237987,-5.07236098282547,41.0251,100.237361237987,7.405364910506864,3.95297,86.8875559234539,5.189324587123477
996.388,100.45494676092,0.0001863178535674119,99.9148,100.45494676092,0.0020989506683704528,1006060,100.45494676092,-0.05346389507502689,147.422,100.45494676092,-5.081064211733508,41.0287,100.45494676092,7.420949362534423,3.95309,87.0077025894034,5.2005488303300895
996.387,100.6730044395,-0.00038474345126152836,99.9136,100.6730044395,0.0009921910138280467,1006080,100.6730044395,-0.05355052629365067,147.414,100.6730044395,-5.090867519608196,41.0307,100.6730044395,7.43653381456198,3.95355,87.1280153091902,5.208850988781535
996.389,100.891535765868,0.00047010442245350376,99.9136,100.891535765868,0.0014181679457739597,1006100,100.891535765868,-0.054379137856968865,147.402,100.891535765868,-5.099370213287938,41.034,100.891535765868,7.452060970810027,3.95383,87.2484942959773,5.2170557444078085
996.391,101.110541166349,-3.1497495350624316e-05,99.9146,101.110541166349,0.0016870226615611475,1006090,101.110541166349,-0.05559839204500726,147.394,101.110541166349,-5.108480242230517,41.0376,101.110541166349,7.468161084853202,3.95438,87.3691401892529,5.224716190128707
996.39,101.330022133084,0.0004242975926483847,99.9138,101.330022133084,0.0011874722191424852,1006060,101.330022133084,-0.05714692507790734,147.381,101.330022133084,-5.118019989519445,41.0401,101.330022133084,7.484089311557839,3.95481,87.4899525626915,5.234439283912078
996.402,101.54997930556,0.00046815407411887844,99.9153,101.54997930556,0.0016471791764877497,1006040,101.54997930556,-0.054500776796875136,147.371,101.54997930556,-5.127874863595696,41.0433,101.54997930556,7.499100805790267,3.95547,87.6109322689445,5.241927842294436
996.405,101.770414175917,-7.873528724908259e-05,99.9158,101.770414175917,0.0015966213806454061,1006120,101.770414175917,-0.05480696544259305,147.358,101.770414175917,-5.136492148834463,41.0459,101.770414175917,7.515372807171983,3.95588,87.7320790948488,5.248436642847124
996.395,101.991327383644,0.00019439598552096137,99.9153,101.991327383644,0.0011090744040347345,1006070,101.991327383644,-0.05753412995585675,147.347,101.991327383644,-5.146146487682418,41.0489,101.991327383644,7.531301033876619,3.95664,87.8533934667303,5.257197167534674
996.396,102.212720207717,0.00033830808675515075,99.9154,102.212720207717,0.0018489749119328259,1006070,102.212720207717,-0.05415814803538691,147.334,102.212720207717,-5.1555258067887095,41.052,102.212720207717,7.546599007006612,3.95678,87.9748755977516,5.26493209776894
996.383,102.434593713952,0.0004700614506188689,99.9153,102.434593713952,0.0011378139670384965,1006090,102.434593713952,-0.057299790217648236,147.324,102.434593713952,-5.165747373853843,41.0549,102.434593713952,7.562756416829301,3.95727,88.0965257010757,5.275130746522269
996.394,102.656948754998,0.0005098573801952705,99.9138,102.656948754998,0.00025061861508376363,1006040,102.656948754998,-0.05475413873388199,147.313,102.656948754998,-5.174462061917783,41.0579,102.656948754998,7.578741939313451,3.95765,88.2183439898654,5.284664764233246
996.408,102.87978639667,0.0005053476293897959,99.9177,102.87978639667,0.0012523023936615377,1006070,102.87978639667,-0.058333406080064244,147.303,102.87978639667,-5.182718383745618,41.0604,102.87978639667,7.594842053356627,3.95789,88.3403308904462,5.292199159239216
996.389,103.103107704783,0.0003858045690981106,99.9157,103.103107704783,0.000815106948086963,1006090,103.103107704783,-0.054703374673233406,147.291,103.103107704783,-5.192338345125865,41.0638,103.103107704783,7.610827575840778,3.95806,88.4624864028183,5.298576179499022
996.42,103.326913958313,0.0004184620175049773,99.9168,103.326913958313,0.001101774921724768,1006030,103.326913958313,-0.05657797798734243,147.28,103.326913958313,-5.2019411177722565,41.0672,103.326913958313,7.626755802545415,3.9583,88.5848107401444,5.308677425427178
996.382,103.551206009911,4.169694624486615e-05,99.917,103.551206009911,0.0009270858195673311,1006080,103.551206009911,-0.05791400097402847,147.271,103.551206009911,-5.210340679048874,41.0707,103.551206009911,7.642512141911512,3.95808,88.7073043287501,5.318291657229473
996.391,103.775984712229,0.00010811369819441556,99.9178,103.775984712229,0.0003157215175132986,1006090,103.775984712229,-0.05547274240053507,147.259,103.775984712229,-5.220734133452549,41.0736,103.775984712229,7.659013326411279,3.95838,88.8299671686355,5.3274532523736156
996.397,104.001251557406,0.00014218749827084562,99.9192,104.001251557406,0.00047824729863790293,1006060,104.001251557406,-0.055427707917837785,147.247,104.001251557406,-5.230233773695817,41.0762,104.001251557406,7.6751707362339685,3.9583,88.9527996861261,5.336580470050049
996.402,104.227007398094,6.354846793134501e-05,99.9208,104.227007398094,0.0012531331824644771,1006050,104.227007398094,-0.057618927709536104,147.235,104.227007398094,-5.239756332250892,41.08,104.227007398094,7.691328146056658,3.95805,89.0758020943849,5.346618690620741
996.396,104.453253086945,0.0008137318493786491,99.9175,104.453253086945,0.00037434541319549414,1006080,104.453253086945,-0.05853394130836004,147.223,104.453253086945,-5.2489121978170825,41.0825,104.453253086945,7.707485555879347,3.95832,89.1989746065747,5.356519401320602
996.403,104.679990116097,0.00031117968107129655,99.9172,104.679990116097,0.0003183576963286955,1006080,104.679990116097,-0.05812886014720254,147.214,104.679990116097,-5.257821691531366,41.0859,104.679990116097,7.724158627717654,3.95798,89.3223174358582,5.365079390779856
996.395,104.907219125039,0.00032150552645514427,99.9193,104.907219125039,0.00020654727444009588,1006090,104.907219125039,-0.05792488717213597,147.202,104.907219125039,-5.267796886744595,41.0881,104.907219125039,7.739857671304239,3.95743,89.4458305822354,5.374315470437366
996.41,105.134941605911,0.00017282412453428585,99.918,105.134941605911,0.00046375490416786393,1006080,105.134941605911,-0.05743386234170885,147.191,105.134941605911,-5.277388200235084,41.092,105.134941605911,7.756530743142545,3.95726,89.5695148983577,5.383144750060331
996.408,105.363158198202,-0.0006109735448377534,99.9205,105.363158198202,-4.406687157286577e-06,1006090,105.363158198202,-0.05712876231580169,147.178,105.363158198202,-5.287518094052997,41.0955,105.363158198202,7.772630857185722,3.95696,89.6933699578995,5.395027894731344
996.406,105.591870394051,-0.00027865172112612944,99.9199,105.591870394051,0.0003583948411368472,1006070,105.591870394051,-0.05829387199220022,147.168,105.591870394051,-5.296141108869716,41.098,105.591870394051,7.7890174501264635,3.95705,89.817396400349,5.404928605431205
996.4,105.821078832946,0.0009815110805268081,99.9177,105.821078832946,-0.0002942172655464485,1006070,105.821078832946,-0.058550557084418836,147.156,105.821078832946,-5.305738151938156,41.1025,105.821078832946,7.805575930405743,3.95657,89.9415944388693,5.413190656836992
996.392,106.050784793865,-0.0001310136753502043,99.9191,106.050784793865,0.0002520722090100105,1006060,106.050784793865,-0.058224544098989396,147.143,106.050784793865,-5.315690428839579,41.1047,106.050784793865,7.822306298023564,3.9564,90.0659640734602,5.42312574500456
996.397,106.280989555785,-4.846627070699828e-05,99.9187,106.280989555785,0.00022151006725993727,1006050,106.280989555785,-0.05828642354086351,147.132,106.280989555785,-5.324296254922444,41.1074,106.280989555785,7.838291820507714,3.9562,90.1905057304475,5.432866027521784
996.404,106.511693971356,-0.00018284343749773858,99.9179,106.511693971356,0.000132299965600273,1006070,106.511693971356,-0.05779940941500233,147.123,106.511693971356,-5.334345934649039,41.1107,106.511693971356,7.855365962802613,3.95603,90.3152196229939,5.441122349349619
996.394,106.742899106394,0.0004566519463816272,99.9196,106.742899106394,0.0001320026005046001,1006060,106.742899106394,-0.057641846021341335,147.107,106.742899106394,-5.34393724813953,41.1144,106.742899106394,7.871637964184329,3.95581,90.4401057510995,5.451097544562847
